freq|lang|isSpecial|baseTerm|hasPlural|hasPossessive|baseFreq|pluralFreq|possessiveFreq
1|PI|1|āsīvisa|||1|0|0
1|PI|1|assāsa|||1|0|0
1|PI|0|assataras|||1|0|0
1|EN|0|assaulted|||1|0|0
1|EN|0|assemblage|||1|0|0
1|EN|0|asserter|s||0|1|0
1|EN|0|asserting|||1|0|0
1|EN|0|assertion|||1|0|0
1|EN|0|assist|s||0|1|0
1|PI|0|assu|||1|0|0
1|EN|0|asthma|||1|0|0
1|EN|0|astride|||1|0|0
1|EN|0|astringency|||1|0|0
1|PI|0|asubha|||1|0|0
1|EN|0|asylum|||1|0|0
1|PI|0|atappa|||1|0|0
1|PI|1|ātappa|||1|0|0
1|PI|0|atitta|||1|0|0
1|PI|1|attabhāva|||1|0|0
1|PI|1|attakārin|||1|0|0
1|PI|1|aṭṭhakanāgara|||1|0|0
1|PI|1|atthakaraṇa|||1|0|0
1|PI|0|attharasa|||1|0|0
1|PI|1|aṭṭhasata|||1|0|0
1|PI|0|atthi|||1|0|0
1|EN|0|attractiveness|||1|0|0
1|EN|0|attune|||1|0|0
1|EN|0|attuned|||1|0|0
1|PI|0|atula|||1|0|0
1|EN|0|audible|||1|0|0
1|EN|0|audience|||1|0|0
1|EN|0|austerely|||1|0|0
1|EN|0|authenticity|||1|0|0
1|EN|0|available|||1|0|0
1|PI|0|avakujja|||1|0|0
1|EN|0|avalanche|||1|0|0
1|PI|1|āvaraṇa|||1|0|0
1|PI|1|āvaraṇatā|||1|0|0
1|EN|0|avarice|||1|0|0
1|PI|0|avassuta|||1|0|0
1|PI|1|avīci|||1|0|0
1|PI|0|aviha|||1|0|0
1|PI|1|avijjāpaccaya|||1|0|0
1|EN|0|awaited|||1|0|0
1|EN|0|awed|||1|0|0
1|EN|0|awoke|||1|0|0
1|PI|1|āyācana|||1|0|0
1|PI|1|ayoguḷa|||1|0|0
1|PI|0|ayujjhans|||1|0|0
1|PI|1|āyusama|||1|0|0
1|PI|1|ayyikā|||1|0|0
1|EN|0|babble|||1|0|0
1|EN|0|babbled|||1|0|0
1|EN|0|backed|||1|0|0
1|EN|0|badmouth|||1|0|0
1|PI|0|bahita|||1|0|0
1|PI|1|bahujanahitāya|||1|0|0
1|PI|1|bahukāra|||1|0|0
1|PI|1|bāhumati|||1|0|0
1|PI|0|bahuputta|||1|0|0
1|PI|1|bahuvedanīya|||1|0|0
1|EN|0|bail|||1|0|0
1|EN|0|baited|||1|0|0
1|EN|0|baked|||1|0|0
1|PI|0|bala|||1|0|0
1|PI|1|bālaka|||1|0|0
1|EN|0|balance|||1|0|0
1|2P|0|bali||'s|0|0|1
1|PI|1|baliharaṇa|||1|0|0
1|PI|1|bāḷisika|||1|0|0
1|EN|0|balsam|||1|0|0
1|EN|0|banded|||1|0|0
1|PI|0|bandhu|||1|0|0
1|EN|0|bannered|||1|0|0
1|EN|0|barbed|||1|0|0
1|EN|0|barrier|s||0|1|0
1|EN|0|batting|||1|0|0
1|EN|0|battlement|s||0|1|0
1|EN|0|beauties|||1|0|0
1|EN|0|bedspread|||1|0|0
1|EN|0|befall|||1|0|0
1|EN|0|befouled|||1|0|0
1|EN|0|befriend|||1|0|0
1|2E|0|befuddlement|||1|0|0
1|EN|0|behaving|||1|0|0
1|PI|1|belaṭṭhasīsa|||1|0|0
1|PI|1|belaṭṭhkāni|||1|0|0
1|EN|0|believed|||1|0|0
1|EN|0|bellowing|||1|0|0
1|EN|0|beneficially|||1|0|0
1|EN|0|berated|||1|0|0
1|EN|0|besiege|s||0|1|0
1|2E|0|besorbed|||1|0|0
1|EN|0|betray|s||0|1|0
1|EN|0|bewailing|||1|0|0
1|EN|0|bewitch|||1|0|0
1|PI|0|bhabba|||1|0|0
1|PI|1|bhaddā|||1|0|0
1|PI|1|bhāgikā|||1|0|0
1|PI|1|bhāgiya|||1|0|0
1|PI|0|bhalliya|||1|0|0
1|PI|1|bhañña|||1|0|0
1|PI|1|bhāra|||1|0|0
1|PI|0|bherava|||1|0|0
1|PI|0|bhikkhuhood|||1|0|0
1|PI|0|bhikkhun'upassaya|||1|0|0
1|PI|1|bhikkhunī|||1|0|0
1|PI|0|bhojana|||1|0|0
1|PI|1|bhūmika|||1|0|0
1|PI|1|bhūta|||1|0|0
1|PI|1|bhūtamidaṁ|||1|0|0
1|EN|0|bide|||1|0|0
1|EN|0|bier|||1|0|0
1|EN|0|bin|||1|0|0
1|EN|0|biped|||1|0|0
1|EN|0|biting|||1|0|0
1|EN|0|blacksmith||'s|0|0|1
1|2E|0|blamable|||1|0|0
1|EN|0|blanketed|||1|0|0
1|EN|0|bleeding|||1|0|0
1|EN|0|blemishes|||1|0|0
1|EN|0|blossoming|||1|0|0
1|EN|0|blurry|||1|0|0
1|EN|0|boar||'s|0|0|1
1|EN|0|boastful|||1|0|0
1|EN|0|bobbing|||1|0|0
1|PI|1|bodhirājakumāra|||1|0|0
1|2E|0|bodiless|||1|0|0
1|EN|0|boisterous|||1|0|0
1|PI|1|bojjhaṅga|||1|0|0
1|EN|0|bold|||1|0|0
1|EN|0|bothersome|||1|0|0
1|EN|0|bowlful|||1|0|0
1|EN|0|bowstring|||1|0|0
1|PI|1|brahmāli|||1|0|0
1|PI|1|brahmaṇa|||1|0|0
1|EN|0|braid|s||0|1|0
1|EN|0|bramble|||1|0|0
1|EN|0|brand|||1|0|0
1|EN|0|bred|||1|0|0
1|EN|0|breed|s||0|1|0
1|EN|0|brethren|||1|0|0
1|EN|0|brilliance|||1|0|0
1|EN|0|brilliantly|||1|0|0
1|EN|0|brocade|||1|0|0
1|EN|0|broom|||1|0|0
1|EN|0|broth|||1|0|0
1|EN|0|brothel|||1|0|0
1|EN|0|bud|s||0|1|0
1|2P|0|buddhahood|||1|0|0
1|EN|0|buddhist|||1|0|0
1|EN|0|bunch|||1|0|0
1|EN|0|buoyed|||1|0|0
1|EN|0|busies|||1|0|0
1|EN|0|buttock|s||0|1|0
1|PI|0|cakka|||1|0|0
1|PI|0|cakkavatti|||1|0|0
1|PI|1|cakkhupāla|||1|0|0
1|EN|0|calculate|||1|0|0
1|EN|0|calculated|||1|0|0
1|PI|1|cālikā|||1|0|0
1|PI|1|cālikan|s||0|1|0
1|EN|0|calmness|||1|0|0
1|EN|0|camellia|s||0|1|0
1|EN|0|canal|||1|0|0
1|PI|1|candā|||1|0|0
1|PI|1|caṇḍāla|||1|0|0
1|PI|0|candana|||1|0|0
1|PI|1|caṅkama|||1|0|0
1|EN|0|canon|||1|0|0
1|EN|0|canopied|||1|0|0
1|EN|0|canyon|s||0|1|0
1|PI|0|capala|||1|0|0
1|EN|0|caper|s||0|1|0
1|EN|0|carat|||1|0|0
1|EN|0|carcasses|||1|0|0
1|EN|0|cardinal|||1|0|0
1|EN|0|carding|||1|0|0
1|EN|0|cared|||1|0|0
1|EN|0|carelessness|||1|0|0
1|EN|0|carousing|||1|0|0
1|EN|0|cascade|||1|0|0
1|EN|0|cascading|||1|0|0
1|EN|0|cassia|||1|0|0
1|EN|0|catarrh|||1|0|0
1|EN|0|catechism|s||0|1|0
1|PI|1|cattārīsaka|||1|0|0
1|PI|0|catuddisa|||1|0|0
1|PI|1|cātuma|||1|0|0
1|2E|0|caul|||1|0|0
1|EN|0|cautioning|||1|0|0
1|EN|0|cautious|||1|0|0
1|EN|0|ceaselessly|||1|0|0
1|PI|0|chachakka|||1|0|0
1|PI|1|chalāvāta|||1|0|0
1|EN|0|chalk|||1|0|0
1|EN|0|chamois|||1|0|0
1|EN|0|chaplain||'s|0|0|1
1|PI|1|chappāṇa|||1|0|0
1|EN|0|chastity|||1|0|0
1|EN|0|chattering|||1|0|0
1|EN|0|checked|||1|0|0
1|EN|0|cheering|||1|0|0
1|PI|1|chetvā|||1|0|0
1|EN|0|chieftain|||1|0|0
1|PI|1|chiggaḷa|||1|0|0
1|EN|0|childish|||1|0|0
1|EN|0|chin|||1|0|0
1|EN|0|choked|||1|0|0
1|EN|0|cholera|||1|0|0
1|EN|0|chopped|||1|0|0
1|EN|0|circumspect|||1|0|0
1|PI|0|citra|||1|0|0
1|PI|0|cittaka|||1|0|0
1|PI|0|cittasena|||1|0|0
1|PI|1|cīvara|||1|0|0
1|EN|0|clamor|||1|0|0
1|EN|0|clap|||1|0|0
1|EN|0|clarifies|||1|0|0
1|EN|0|clasping|||1|0|0
1|EN|0|classify|||1|0|0
1|EN|0|cleaning|||1|0|0
1|EN|0|clearer|||1|0|0
1|EN|0|clever|||1|0|0
1|EN|0|climax|||1|0|0
1|EN|0|clinking|||1|0|0
1|EN|0|cloy|s||0|1|0
1|EN|0|coated|||1|0|0
1|PI|1|codanā|||1|0|0
1|EN|0|codified|||1|0|0
1|EN|0|cognition|||1|0|0
1|EN|0|cognizant|||1|0|0
1|EN|0|coiffure|||1|0|0
1|EN|0|combining|||1|0|0
1|EN|0|comm|||1|0|0
1|EN|0|commanded|||1|0|0
1|EN|0|commend|s||0|1|0
1|EN|0|commerce|||1|0|0
1|EN|0|commonly|||1|0|0
1|EN|0|commonplace|||1|0|0
1|EN|0|companies|||1|0|0
1|EN|0|comparable|||1|0|0
1|EN|0|compelled|||1|0|0
1|EN|0|compellingly|||1|0|0
1|EN|0|competing|||1|0|0
1|EN|0|competition|||1|0|0
1|EN|0|competitiveness|||1|0|0
1|EN|0|compose|||1|0|0
1|EN|0|composite|||1|0|0
1|EN|0|composition|||1|0|0
1|EN|0|compulsion|||1|0|0
1|EN|0|conceal|||1|0|0
1|EN|0|conceived|||1|0|0
1|EN|0|conceiving|||1|0|0
1|EN|0|concept|||1|0|0
1|EN|0|concordant|||1|0|0
1|EN|0|confinement|s||0|1|0
1|EN|0|confuse|||1|0|0
1|EN|0|congeniality|||1|0|0
1|EN|0|conjecturing|||1|0|0
1|EN|0|consecration|||1|0|0
1|EN|0|consecutive|||1|0|0
1|EN|0|constancy|||1|0|0
1|EN|0|constitution|||1|0|0
1|EN|0|constructed|||1|0|0
1|EN|0|contamination|||1|0|0
1|EN|0|contemplated|||1|0|0
1|EN|0|contentedness|||1|0|0
1|EN|0|contentious|||1|0|0
1|EN|0|contracting|||1|0|0
1|EN|0|contritely|||1|0|0
1|EN|0|controversy|||1|0|0
1|EN|0|conventional|||1|0|0
1|EN|0|copulating|||1|0|0
1|EN|0|cornered|||1|0|0
1|EN|0|cornflower|||1|0|0
1|EN|0|costly|||1|0|0
1|EN|0|countered|||1|0|0
1|EN|0|counterfeiter|s||0|1|0
1|EN|0|coveted|||1|0|0
1|EN|0|cowardice|||1|0|0
1|EN|0|cracking|||1|0|0
1|EN|0|crafted|||1|0|0
1|EN|0|crane|s||0|1|0
1|EN|0|crashing|||1|0|0
1|EN|0|credible|||1|0|0
1|EN|0|creep|s||0|1|0
1|EN|0|cremated|||1|0|0
1|EN|0|cremating|||1|0|0
1|EN|0|cremation|||1|0|0
1|EN|0|crevice|s||0|1|0
1|EN|0|criterion|||1|0|0
1|PI|0|crores|||1|0|0
1|EN|0|crossbow|||1|0|0
1|EN|0|crude|||1|0|0
1|EN|0|cuckoo|||1|0|0
1|PI|1|cūḷagosiṅgasāla|||1|0|0
1|PI|1|cūḷasīhanāda|||1|0|0
1|EN|0|cultured|||1|0|0
1|EN|0|cunning|||1|0|0
1|EN|0|cupped|||1|0|0
1|EN|0|cupping|||1|0|0
1|EN|0|curb|||1|0|0
1|EN|0|curtain|||1|0|0
1|PI|0|dahara|||1|0|0
1|EN|0|daily|||1|0|0
1|EN|0|dairy|||1|0|0
1|PI|1|dakkhiṇāgiri|||1|0|0
1|PI|1|daḷidda|||1|0|0
1|EN|0|damp|||1|0|0
1|PI|1|dānaveghasa|||1|0|0
1|EN|0|dancer||'s|0|0|1
1|EN|0|dangle|||1|0|0
1|PI|1|dantabhūmi|||1|0|0
1|PI|1|dantikā|||1|0|0
1|EN|0|dare|||1|0|0
1|PI|0|dasuttara|||1|0|0
1|PI|1|daṭṭhabbaṁ|||1|0|0
1|EN|0|daub|||1|0|0
1|EN|0|dawned|||1|0|0
1|EN|0|debtor|||1|0|0
1|EN|0|deceased|||1|0|0
1|EN|0|decelerating|||1|0|0
1|EN|0|decide|||1|0|0
1|EN|0|decked|||1|0|0
1|EN|0|dedicating|||1|0|0
1|EN|0|defecate|||1|0|0
1|EN|0|defended|||1|0|0
1|EN|0|deferring|||1|0|0
1|EN|0|deficient|||1|0|0
1|EN|0|defining|||1|0|0
1|EN|0|degenerate|||1|0|0
1|EN|0|degenerating|||1|0|0
1|EN|0|degrading|||1|0|0
1|EN|0|dehydrated|||1|0|0
1|EN|0|deity|||1|0|0
1|2E|0|delectability|||1|0|0
1|EN|0|delectable|||1|0|0
1|EN|0|deliberately|||1|0|0
1|EN|0|deliberating|||1|0|0
1|2E|0|delusory|||1|0|0
1|EN|0|demand|s||0|1|0
1|EN|0|demeanor|||1|0|0
1|EN|0|demented|||1|0|0
1|EN|0|demolished|||1|0|0
1|EN|0|demolishing|||1|0|0
1|EN|0|demonstrate|||1|0|0
1|EN|0|den|||1|0|0
1|EN|0|deny|||1|0|0
1|EN|0|depositories|||1|0|0
1|EN|0|depraved|||1|0|0
1|EN|0|depravity|||1|0|0
1|EN|0|deprecation|||1|0|0
1|EN|0|depressed|||1|0|0
1|EN|0|deranging|||1|0|0
1|PI|1|desanā|||1|0|0
1|EN|0|deservedly|||1|0|0
1|EN|0|desiccated|||1|0|0
1|EN|0|desist|||1|0|0
1|EN|0|desisted|||1|0|0
1|EN|0|despising|||1|0|0
1|EN|0|despite|||1|0|0
1|EN|0|despondent|||1|0|0
1|EN|0|detaches|||1|0|0
1|EN|0|detecting|||1|0|0
1|EN|0|detest|s||0|1|0
1|PI|1|devadūta|||1|0|0
1|PI|0|devasabha|||1|0|0
1|EN|0|devastation|||1|0|0
1|EN|0|devil|||1|0|0
1|EN|0|deviousness|||1|0|0
1|EN|0|devising|||1|0|0
1|EN|0|devolved|||1|0|0
1|EN|0|dew|||1|0|0
1|PI|0|dhajagga|||1|0|0
1|PI|1|dhammā|||1|0|0
1|PI|0|dhammacakkappavattana|||1|0|0
1|PI|1|dhammaññū|||1|0|0
1|PI|1|dhammapāla|||1|0|0
1|PI|1|dhammasamādāna|||1|0|0
1|PI|0|dhammassavana|||1|0|0
1|PI|1|dhammavādin|||1|0|0
1|PI|0|dhana|||1|0|0
1|PI|0|dhanapalaka|||1|0|0
1|PI|0|dhanuggaha|||1|0|0
1|EN|0|diabetes|||1|0|0
1|EN|0|diamond|||1|0|0
1|EN|0|diaper|||1|0|0
1|EN|0|digging|||1|0|0
1|PI|1|dīghanakha|||1|0|0
1|EN|0|dignity|||1|0|0
1|EN|0|dilemma|||1|0|0
1|EN|0|diligently|||1|0|0
1|EN|0|diminish|||1|0|0
1|EN|0|diminishes|||1|0|0
1|PI|1|dīpa|||1|0|0
1|EN|0|disappearing|||1|0|0
1|EN|0|disapproving|||1|0|0
1|EN|0|disarmed|||1|0|0
1|2E|0|discernibility|||1|0|0
1|EN|0|disciplehood|||1|0|0
1|2E|0|discipliner|||1|0|0
1|EN|0|discordantly|||1|0|0
1|EN|0|discoverer|||1|0|0
1|EN|0|discursive|||1|0|0
1|EN|0|disdainful|||1|0|0
1|EN|0|disgorging|||1|0|0
1|EN|0|disguised|||1|0|0
1|EN|0|disheartened|||1|0|0
1|EN|0|dishonor|||1|0|0
1|EN|0|dismantled|||1|0|0
1|EN|0|dismantling|||1|0|0
1|EN|0|dismayed|||1|0|0
1|EN|0|dispatched|||1|0|0
1|EN|0|disregarded|||1|0|0
1|EN|0|disregarding|||1|0|0
1|EN|0|disrepute|||1|0|0
1|EN|0|dissecting|||1|0|0
1|EN|0|dissembling|||1|0|0
1|EN|0|dissension|||1|0|0
1|EN|0|dissolved|||1|0|0
1|EN|0|dissonance|||1|0|0
1|EN|0|distastefulness|||1|0|0
1|2E|0|distractive|||1|0|0
1|EN|0|distressing|||1|0|0
1|EN|0|distrustful|||1|0|0
1|PI|1|diṭṭhiṭṭhāna|||1|0|0
1|EN|0|dogged|||1|0|0
1|EN|0|dogmatic|||1|0|0
1|PI|1|doṇapāka|||1|0|0
1|EN|0|donated|||1|0|0
1|EN|0|donned|||1|0|0
1|2E|0|doorposts|||1|0|0
1|EN|0|dreadful|||1|0|0
1|EN|0|dreamer|||1|0|0
1|EN|0|dreaming|||1|0|0
1|EN|0|dripping|||1|0|0
1|EN|0|drizzle|||1|0|0
1|PI|0|dubbalya|||1|0|0
1|PI|1|dubbaṇṇiya|||1|0|0
1|PI|0|duggandha|||1|0|0
1|PI|0|duggata|||1|0|0
1|PI|1|dullabhā|||1|0|0
1|EN|0|dutiful|||1|0|0
1|PI|0|dutiya|||1|0|0
1|PI|0|duttappaya|||1|0|0
1|PI|1|dvattiṁsākāra|||1|0|0
1|PI|0|dvaya|||1|0|0
1|PI|1|dvedhāvitakka|||1|0|0
1|PI|0|dvidhapatha|||1|0|0
1|EN|0|dysentery|||1|0|0
1|EN|0|earlobe|s||0|1|0
1|EN|0|earthly|||1|0|0
1|EN|0|echoing|||1|0|0
1|EN|0|ecstatic|||1|0|0
1|EN|0|effortless|||1|0|0
1|EN|0|eggshell|||1|0|0
1|2E|0|eigthfold|||1|0|0
1|PI|0|ek'agga|||1|0|0
1|PI|1|ekaṁsena|||1|0|0
1|PI|1|ekanāḷā|||1|0|0
1|PI|0|ekaputta|||1|0|0
1|PI|1|ekavihāriya|||1|0|0
1|PI|1|ekudāniya|||1|0|0
1|EN|0|elaboration|||1|0|0
1|EN|0|elevated|||1|0|0
1|EN|0|eliminate|||1|0|0
1|EN|0|elongated|||1|0|0
1|EN|0|embarked|||1|0|0
1|EN|0|embellish|||1|0|0
1|2E|0|embric|||1|0|0
1|EN|0|empathy|||1|0|0
1|EN|0|employ|||1|0|0
1|EN|0|employee|s||0|1|0
1|EN|0|encompass|||1|0|0
1|EN|0|encouragement|||1|0|0
1|EN|0|encroach|||1|0|0
1|EN|0|encroaching|||1|0|0
1|EN|0|endearingly|||1|0|0
1|EN|0|endorsed|||1|0|0
1|EN|0|enjoined|||1|0|0
1|EN|0|enjoyer|||1|0|0
1|EN|0|entice|s||0|1|0
1|EN|0|entitled|||1|0|0
1|EN|0|entourage|||1|0|0
1|EN|0|entreat|||1|0|0
1|EN|0|entwined|||1|0|0
1|EN|0|envisioned|||1|0|0
1|2E|0|enwrapped|||1|0|0
1|EN|0|epilepsy|||1|0|0
1|EN|0|epilogue|||1|0|0
1|EN|0|equate|||1|0|0
1|PI|1|erāvaṇa|||1|0|0
1|PI|1|erāvaṇṇa|||1|0|0
1|EN|0|erected|||1|0|0
1|EN|0|erudition|||1|0|0
1|EN|0|establishment|||1|0|0
1|EN|0|estranged|||1|0|0
1|EN|0|evaporate|s||0|1|0
1|EN|0|evenly|||1|0|0
1|EN|0|everyone|||1|0|0
1|EN|0|evildoer|s||0|1|0
1|EN|0|evolve|s||0|1|0
1|EN|0|evolved|||1|0|0
1|EN|0|exact|||1|0|0
1|EN|0|exceedingly|||1|0|0
1|EN|0|exceptionally|||1|0|0
1|EN|0|excitable|||1|0|0
1|2E|0|excogitations|||1|0|0
1|EN|0|expanding|||1|0|0
1|EN|0|expectantly|||1|0|0
1|EN|0|expelling|||1|0|0
1|EN|0|expose|||1|0|0
1|EN|0|expounding|||1|0|0
1|EN|0|exquisitely|||1|0|0
1|EN|0|extemporaneous|||1|0|0
1|EN|0|exterior|||1|0|0
1|EN|0|extinguish|||1|0|0
1|EN|0|extolling|||1|0|0
1|EN|0|extraction|||1|0|0
1|EN|0|exude|||1|0|0
1|EN|0|eyed|||1|0|0
1|EN|0|facade|||1|0|0
1|EN|0|faced|||1|0|0
1|2E|0|factious|||1|0|0
1|EN|0|failed|||1|0|0
1|EN|0|fainting|||1|0|0
1|EN|0|faltered|||1|0|0
1|EN|0|famed|||1|0|0
1|EN|0|fang|||1|0|0
1|EN|0|farewell|||1|0|0
1|EN|0|farther|||1|0|0
1|EN|0|fashion|s||0|1|0
1|EN|0|fathoming|||1|0|0
1|EN|0|fatten|||1|0|0
1|EN|0|faultlessly|||1|0|0
1|EN|0|favoring|||1|0|0
1|EN|0|fawn|||1|0|0
1|EN|0|fazed|||1|0|0
1|EN|0|feasible|||1|0|0
1|EN|0|fertility|||1|0|0
1|EN|0|feudal|||1|0|0
1|EN|0|fidelity|||1|0|0
1|EN|0|fidget|||1|0|0
1|EN|0|fieriness|||1|0|0
1|EN|0|fifteen|||1|0|0
1|EN|0|filament|||1|0|0
1|EN|0|filth|||1|0|0
1|2E|0|fingerbreadths|||1|0|0
1|EN|0|finishing|||1|0|0
1|2E|0|fistulas|||1|0|0
1|EN|0|fixity|||1|0|0
1|EN|0|flank|||1|0|0
1|EN|0|flap|s||0|1|0
1|EN|0|flapping|||1|0|0
1|EN|0|flaring|||1|0|0
1|EN|0|flash|||1|0|0
1|EN|0|flattened|||1|0|0
1|EN|0|flattering|||1|0|0
1|EN|0|fleshes|||1|0|0
1|EN|0|flexes|||1|0|0
1|EN|0|flip|s||0|1|0
1|EN|0|flitting|||1|0|0
1|EN|0|flourished|||1|0|0
1|EN|0|flourishing|||1|0|0
1|EN|0|flouting|||1|0|0
1|EN|0|fluctuate|||1|0|0
1|EN|0|fluent|||1|0|0
1|EN|0|fluff|||1|0|0
1|EN|0|flustered|||1|0|0
1|EN|0|foothill|s||0|1|0
1|EN|0|forcing|||1|0|0
1|EN|0|forecast|||1|0|0
1|EN|0|foreseeing|||1|0|0
1|EN|0|forested|||1|0|0
1|EN|0|forget|s||0|1|0
1|EN|0|forgivenes|s||0|1|0
1|EN|0|forked|||1|0|0
1|EN|0|formal|||1|0|0
1|EN|0|fortified|||1|0|0
1|EN|0|fortify|||1|0|0
1|EN|0|fragrantly|||1|0|0
1|EN|0|frail|||1|0|0
1|EN|0|frame|||1|0|0
1|EN|0|fraudulence|||1|0|0
1|EN|0|freshly|||1|0|0
1|EN|0|fret|||1|0|0
1|EN|0|frog|s||0|1|0
1|EN|0|fun|||1|0|0
1|EN|0|fur|||1|0|0
1|EN|0|furnished|||1|0|0
1|PI|0|gabbhinin|||1|0|0
1|EN|0|gable|s||0|1|0
1|PI|0|gadrabha|||1|0|0
1|PI|1|gahuratīriya|||1|0|0
1|PI|1|gaṇḍa|||1|0|0
1|PI|1|gandhāran|s||0|1|0
1|PI|1|gandhārapura|||1|0|0
1|PI|1|gandhāri|||1|0|0
1|PI|1|gangā|||1|0|0
1|PI|1|gaṇika|||1|0|0
1|PI|1|gārava|||1|0|0
1|PI|0|garu|||1|0|0
1|PI|1|garuḍa|s||0|1|0
1|EN|0|gated|||1|0|0
1|EN|0|gatherer|||1|0|0
1|PI|1|gāvī|||1|0|0
1|EN|0|gazing|||1|0|0
1|PI|1|gelañña|||1|0|0
1|PI|1|ghaṭa|||1|0|0
1|PI|0|ghosa|||1|0|0
1|EN|0|giggle|s||0|1|0
1|EN|0|giggled|||1|0|0
1|PI|0|gihi|||1|0|0
1|PI|1|gilāyana|||1|0|0
1|EN|0|glade|||1|0|0
1|EN|0|glance|||1|0|0
1|EN|0|glancing|||1|0|0
1|EN|0|glimpse|||1|0|0
1|EN|0|gloat|||1|0|0
1|EN|0|glories|||1|0|0
1|EN|0|gluttonous|||1|0|0
1|EN|0|gluttony|||1|0|0
1|EN|0|gnawing|||1|0|0
1|PI|1|godhāvarī|||1|0|0
1|PI|0|gomaya|||1|0|0
1|PI|1|gonaddhā|||1|0|0
1|EN|0|goodness|||1|0|0
1|EN|0|goose|||1|0|0
1|PI|0|gopaka|||1|0|0
1|PI|1|gopāla|||1|0|0
1|PI|1|gopālaka|||1|0|0
1|EN|0|gorgeous|||1|0|0
1|EN|0|gouge|||1|0|0
1|EN|0|gouged|||1|0|0
1|EN|0|government|||1|0|0
1|EN|0|grammarian|s||0|1|0
1|EN|0|granted|||1|0|0
1|EN|0|granting|||1|0|0
1|EN|0|grape|||1|0|0
1|EN|0|grave|||1|0|0
1|EN|0|grazing|||1|0|0
1|EN|0|grease|s||0|1|0
1|EN|0|greatest|||1|0|0
1|EN|0|greediness|||1|0|0
1|EN|0|greedless|||1|0|0
1|EN|0|grievance|s||0|1|0
1|EN|0|grippe|||1|0|0
1|EN|0|gripped|||1|0|0
1|EN|0|groin|||1|0|0
1|EN|0|grooming|||1|0|0
1|EN|0|grotto|||1|0|0
1|EN|0|groundless|||1|0|0
1|EN|0|groundlessly|||1|0|0
1|EN|0|grower|||1|0|0
1|EN|0|gruel|||1|0|0
1|EN|0|grumbled|||1|0|0
1|PI|1|gundā|||1|0|0
1|EN|0|gushed|||1|0|0
1|EN|0|haggling|||1|0|0
1|EN|0|halfway|||1|0|0
1|EN|0|halter|s||0|1|0
1|EN|0|hamper|||1|0|0
1|EN|0|hanging|||1|0|0
1|PI|1|hāragaja|s||0|1|0
1|EN|0|harassment|||1|0|0
1|EN|0|hardened|||1|0|0
1|EN|0|hare|s||0|1|0
1|EN|0|harmed|||1|0|0
1|EN|0|harmless|||1|0|0
1|EN|0|harmonize|s||0|1|0
1|EN|0|harvested|||1|0|0
1|EN|0|hastily|||1|0|0
1|EN|0|hasty|||1|0|0
1|PI|1|haṭaka|||1|0|0
1|PI|0|hatthi|||1|0|0
1|EN|0|hauled|||1|0|0
1|EN|0|headfirst|||1|0|0
1|EN|0|headlong|||1|0|0
1|2E|0|headmen|||1|0|0
1|EN|0|heal|||1|0|0
1|EN|0|healer|||1|0|0
1|EN|0|hearer|||1|0|0
1|2E|0|heartedness|||1|0|0
1|EN|0|heating|||1|0|0
1|EN|0|hemorrhoid|s||0|1|0
1|PI|1|heraññakāni|||1|0|0
1|EN|0|herding|||1|0|0
1|EN|0|hereby|||1|0|0
1|EN|0|heroic|||1|0|0
1|EN|0|hilltop|s||0|1|0
1|PI|1|himālaya|s||0|1|0
1|2E|0|himalayan|||1|0|0
1|PI|0|himavanta|||1|0|0
1|EN|0|hindering|||1|0|0
1|EN|0|hire|||1|0|0
1|EN|0|hireling|||1|0|0
1|PI|0|hiri|||1|0|0
1|PI|1|hirimā|||1|0|0
1|EN|0|hisses|||1|0|0
1|PI|0|hita|||1|0|0
1|EN|0|hoe|||1|0|0
1|EN|0|hoisted|||1|0|0
1|EN|0|hoodwinked|||1|0|0
1|EN|0|hooligan|s||0|1|0
1|EN|0|hoped|||1|0|0
1|EN|0|horrendous|||1|0|0
1|EN|0|horrific|||1|0|0
1|EN|0|horseman|||1|0|0
1|EN|0|horsemen|||1|0|0
1|2E|0|horsetrainer|||1|0|0
1|EN|0|hospitable|||1|0|0
1|EN|0|hovered|||1|0|0
1|EN|0|hovering|||1|0|0
1|PI|1|huhuṅka|||1|0|0
1|EN|0|hullabaloo|||1|0|0
1|EN|0|humbly|||1|0|0
1|EN|0|hungering|||1|0|0
1|EN|0|hungerless|||1|0|0
1|EN|0|hunt|||1|0|0
1|EN|0|hunting|||1|0|0
1|EN|0|hurtfully|||1|0|0
1|PI|1|icchānaṅgalaka|||1|0|0
1|PI|1|iddhipāda|||1|0|0
1|EN|0|ideal|||1|0|0
1|EN|0|idiocy|||1|0|0
1|EN|0|idly|||1|0|0
1|EN|0|ignoring|||1|0|0
1|EN|0|illuminating|||1|0|0
1|EN|0|illusory|||1|0|0
1|EN|0|illustrate|||1|0|0
1|EN|0|imbibed|||1|0|0
1|EN|0|immeasurably|||1|0|0
1|EN|0|immoderate|||1|0|0
1|EN|0|immoral|||1|0|0
1|EN|0|immortal|||1|0|0
1|EN|0|impartial|||1|0|0
1|EN|0|impartially|||1|0|0
1|EN|0|impeded|||1|0|0
1|EN|0|impel|||1|0|0
1|EN|0|impelled|||1|0|0
1|EN|0|impingement|||1|0|0
1|EN|0|important|||1|0|0
1|EN|0|impulse|||1|0|0
